Code;Nom_commune;Code_postal;Zonage dentistes
38557;VILLETTE D ANTHON;38280;1_Tres_sous_dotee
38557;VILLETTE D ANTHON;38280;1_Tres_sous_dotee
38558;VILLETTE DE VIENNE;38200;1_Tres_sous_dotee
38559;VINAY;38470;1_Tres_sous_dotee
38560;VAL DE VIRIEU;38730;1_Tres_sous_dotee
38560;VAL DE VIRIEU;38730;1_Tres_sous_dotee
38561;VIRIVILLE;38980;1_Tres_sous_dotee
38562;VIZILLE;38220;1_Tres_sous_dotee
38563;VOIRON;38500;3_intermediaire
38564;VOISSANT;38620;1_Tres_sous_dotee
38565;VOREPPE;38340;3_intermediaire
38566;VOUREY;38210;3_intermediaire
38567;CHAMROUSSE;38410;1_Tres_sous_dotee
39001;ABERGEMENT LA RONCE;39500;3_intermediaire
39002;ABERGEMENT LE GRAND;39600;1_Tres_sous_dotee
39003;ABERGEMENT LE PETIT;39800;1_Tres_sous_dotee
39004;ABERGEMENT LES THESY;39110;1_Tres_sous_dotee
39006;AIGLEPIERRE;39110;1_Tres_sous_dotee
39007;ALIEZE;39270;3_intermediaire
39008;AMANGE;39700;2_Sous_dotee
39009;ANDELOT EN MONTAGNE;39110;1_Tres_sous_dotee
39010;ANDELOT MORVAL;39320;1_Tres_sous_dotee
39010;ANDELOT MORVAL;39320;1_Tres_sous_dotee
39011;ANNOIRE;39120;1_Tres_sous_dotee
39013;ARBOIS;39600;1_Tres_sous_dotee
39014;ARCHELANGE;39290;2_Sous_dotee
39015;ARDON;39300;2_Sous_dotee
39016;ARINTHOD;39240;3_intermediaire
39016;ARINTHOD;39240;3_intermediaire
39017;ARLAY;39140;1_Tres_sous_dotee
39017;ARLAY;39210;1_Tres_sous_dotee
39018;AROMAS;39240;3_intermediaire
39018;AROMAS;39240;3_intermediaire
39018;AROMAS;39240;3_intermediaire
39019;LES ARSURES;39600;1_Tres_sous_dotee
39020;ARSURE ARSURETTE;39250;2_Sous_dotee
39021;LA CHAILLEUSE;39270;3_intermediaire
39021;LA CHAILLEUSE;39270;3_intermediaire
39021;LA CHAILLEUSE;39270;3_intermediaire
39021;LA CHAILLEUSE;39570;3_intermediaire
39022;ASNANS BEAUVOISIN;39120;1_Tres_sous_dotee
39022;ASNANS BEAUVOISIN;39120;1_Tres_sous_dotee
39024;AUDELANGE;39700;2_Sous_dotee
39025;AUGEA;39190;3_intermediaire
39026;AUGERANS;39380;2_Sous_dotee
39027;AUGISEY;39270;3_intermediaire
39028;AUMONT;39800;1_Tres_sous_dotee
39029;AUMUR;39410;3_intermediaire
39030;AUTHUME;39100;2_Sous_dotee
39031;AUXANGE;39700;2_Sous_dotee
39032;AVIGNON LES ST CLAUDE;39200;1_Tres_sous_dotee
39034;BALAISEAUX;39120;1_Tres_sous_dotee
39035;BALANOD;39160;1_Tres_sous_dotee
39037;BANS;39380;2_Sous_dotee
39038;BARESIA SUR L AIN;39130;3_intermediaire
39039;LA BARRE;39700;1_Tres_sous_dotee
39040;BARRETAINE;39800;1_Tres_sous_dotee
39041;BAUME LES MESSIEURS;39210;3_intermediaire
39041;BAUME LES MESSIEURS;39570;3_intermediaire
39042;BAVERANS;39100;2_Sous_dotee
39043;BEAUFORT ORBAGNA;39190;3_intermediaire
39043;BEAUFORT ORBAGNA;39190;3_intermediaire
39045;BEFFIA;39270;3_intermediaire
39046;BELLECOMBE;39310;1_Tres_sous_dotee
39047;BELLEFONTAINE;39400;3_intermediaire
39048;BELMONT;39380;2_Sous_dotee
39049;BERSAILLIN;39800;1_Tres_sous_dotee
39049;BERSAILLIN;39800;1_Tres_sous_dotee
39049;BERSAILLIN;39800;1_Tres_sous_dotee
39050;BESAIN;39800;1_Tres_sous_dotee
39051;BIARNE;39290;2_Sous_dotee
39052;BIEF DES MAISONS;39150;2_Sous_dotee
39053;BIEF DU FOURG;39250;2_Sous_dotee
39054;BIEFMORIN;39800;1_Tres_sous_dotee
39055;BILLECUL;39250;2_Sous_dotee
39056;BLETTERANS;39140;1_Tres_sous_dotee
39057;BLOIS SUR SEILLE;39210;1_Tres_sous_dotee
39058;BLYE;39130;3_intermediaire
39059;BOIS D AMONT;39220;3_intermediaire
39060;BOIS DE GAND;39230;1_Tres_sous_dotee
39061;BOISSIA;39130;3_intermediaire
39062;LA BOISSIERE;39240;1_Tres_sous_dotee
39063;BONLIEU;39130;3_intermediaire
39065;BONNEFONTAINE;39800;1_Tres_sous_dotee
39066;BORNAY;39570;3_intermediaire
39068;LES BOUCHOUX;39370;1_Tres_sous_dotee
39070;BOURG DE SIROD;39300;2_Sous_dotee
39072;BRACON;39110;1_Tres_sous_dotee
39073;BRAINANS;39800;1_Tres_sous_dotee
39074;BRANS;39290;1_Tres_sous_dotee
39076;LA BRETENIERE;39700;1_Tres_sous_dotee
39077;BRETENIERES;39120;1_Tres_sous_dotee
39078;BREVANS;39100;2_Sous_dotee
39079;BRIOD;39570;3_intermediaire
39080;BROISSIA;39320;1_Tres_sous_dotee
39081;BUVILLY;39800;1_Tres_sous_dotee
39083;CENSEAU;39250;2_Sous_dotee
39084;CERNANS;39110;1_Tres_sous_dotee
39085;CERNIEBAUD;39250;2_Sous_dotee
39086;CERNON;39240;3_intermediaire
39086;CERNON;39240;3_intermediaire
39088;CESANCEY;39570;3_intermediaire
39090;CHAINEE DES COUPIS;39120;1_Tres_sous_dotee
39091;LES CHALESMES;39150;2_Sous_dotee
39092;CHAMBERIA;39270;3_intermediaire
39093;CHAMBLAY;39380;1_Tres_sous_dotee
39094;CHAMOLE;39800;1_Tres_sous_dotee
39095;CHAMPAGNE SUR LOUE;39600;1_Tres_sous_dotee
39096;CHAMPAGNEY;39290;1_Tres_sous_dotee
39097;CHAMPAGNOLE;39300;2_Sous_dotee
39099;CHAMPDIVERS;39500;3_intermediaire
39100;CHAMPROUGIER;39230;1_Tres_sous_dotee
39101;CHAMPVANS;39100;2_Sous_dotee
39102;CHANCIA;01590;3_intermediaire
39103;LA CHAPELLE SUR FURIEUSE;39110;1_Tres_sous_dotee
39104;CHAPELLE VOLAND;39140;1_Tres_sous_dotee
39105;CHAPOIS;39300;2_Sous_dotee
39106;CHARCHILLA;39260;1_Tres_sous_dotee
39107;CHARCIER;39130;3_intermediaire
39108;CHARENCY;39250;2_Sous_dotee
39109;CHAREZIER;39130;3_intermediaire
39110;LA CHARME;39230;1_Tres_sous_dotee
39111;CHARNOD;39240;1_Tres_sous_dotee
39112;LA CHASSAGNE;39230;1_Tres_sous_dotee
39114;CHATEAU CHALON;39210;1_Tres_sous_dotee
39116;LA CHATELAINE;39600;1_Tres_sous_dotee
39117;CHATELAY;39380;1_Tres_sous_dotee
39118;CHATEL DE JOUX;39130;3_intermediaire
39119;LE CHATELEY;39230;1_Tres_sous_dotee
39120;CHATELNEUF;39300;2_Sous_dotee
39121;CHATENOIS;39700;2_Sous_dotee
39122;CHATILLON;39130;3_intermediaire
39124;CHAUMERGY;39230;1_Tres_sous_dotee
39126;LA CHAUMUSSE;39150;3_intermediaire
39127;CHAUSSENANS;39800;1_Tres_sous_dotee
39128;CHAUSSIN;39120;1_Tres_sous_dotee
39129;CHAUX DES CROTENAY;39150;3_intermediaire
39130;NANCHEZ;39150;3_intermediaire
39130;NANCHEZ;39150;3_intermediaire
39130;NANCHEZ;39150;3_intermediaire
39130;NANCHEZ;39150;3_intermediaire
39130;NANCHEZ;39200;3_intermediaire
39131;LA CHAUX DU DOMBIEF;39150;3_intermediaire
39132;LA CHAUX EN BRESSE;39230;1_Tres_sous_dotee
39133;CHAUX CHAMPAGNY;39110;1_Tres_sous_dotee
39133;CHAUX CHAMPAGNY;39110;1_Tres_sous_dotee
39134;CHAVERIA;39270;3_intermediaire
39136;CHEMENOT;39230;1_Tres_sous_dotee
39137;ST HYMETIERE SUR VALOUSE;39240;3_intermediaire
39137;ST HYMETIERE SUR VALOUSE;39240;3_intermediaire
39137;ST HYMETIERE SUR VALOUSE;39240;3_intermediaire
39137;ST HYMETIERE SUR VALOUSE;39240;3_intermediaire
39138;CHEMIN;39120;1_Tres_sous_dotee
39139;CHENE BERNARD;39120;1_Tres_sous_dotee
39140;CHENE SEC;39230;1_Tres_sous_dotee
39141;CHEVIGNY;39290;1_Tres_sous_dotee
39142;CHEVREAUX;39190;1_Tres_sous_dotee
39143;CHEVROTAINE;39130;2_Sous_dotee
39145;CHILLE;39570;3_intermediaire
39146;CHILLY LE VIGNOBLE;39570;3_intermediaire
39147;CHILLY SUR SALINS;39110;1_Tres_sous_dotee
39149;CHISSEY SUR LOUE;39380;1_Tres_sous_dotee
39150;CHOISEY;39100;2_Sous_dotee
39151;CHOUX;39370;1_Tres_sous_dotee
39153;CIZE;39300;2_Sous_dotee
39154;CLAIRVAUX LES LACS;39130;3_intermediaire
39155;CLUCY;39110;1_Tres_sous_dotee
39156;COGNA;39130;3_intermediaire
39157;COISERETTE;39200;1_Tres_sous_dotee
39159;COLONNE;39800;1_Tres_sous_dotee
39160;COMMENAILLES;39140;1_Tres_sous_dotee
39162;CONDAMINE;39570;3_intermediaire
39163;CONDES;39240;3_intermediaire
39164;CONLIEGE;39570;3_intermediaire
39165;CONTE;39300;2_Sous_dotee
39166;CORNOD;39240;3_intermediaire
39167;COSGES;39140;1_Tres_sous_dotee
39168;COURBETTE;39570;3_intermediaire
39169;COURBOUZON;39570;3_intermediaire
39170;COURLANS;39570;3_intermediaire
39170;COURLANS;39570;3_intermediaire
39171;COURLAOUX;39570;3_intermediaire
39172;COURTEFONTAINE;39700;1_Tres_sous_dotee
39173;COUSANCE;39190;1_Tres_sous_dotee
39174;COYRIERE;39200;1_Tres_sous_dotee
39175;COYRON;39260;3_intermediaire
39176;CRAMANS;39600;1_Tres_sous_dotee
39177;HAUTEROCHE;39210;3_intermediaire
39177;HAUTEROCHE;39570;3_intermediaire
39177;HAUTEROCHE;39570;3_intermediaire
39178;CRANS;39300;2_Sous_dotee
39179;CRENANS;39260;1_Tres_sous_dotee
39180;CRESSIA;39270;3_intermediaire
39182;CRISSEY;39100;2_Sous_dotee
39183;CROTENAY;39300;2_Sous_dotee
39184;LES CROZETS;39260;1_Tres_sous_dotee
39185;CUISIA;39190;1_Tres_sous_dotee
39187;CUVIER;39250;2_Sous_dotee
39188;DAMMARTIN MARPAIN;39290;1_Tres_sous_dotee
39188;DAMMARTIN MARPAIN;39290;1_Tres_sous_dotee
39189;DAMPARIS;39500;3_intermediaire
39190;DAMPIERRE;39350;1_Tres_sous_dotee
39190;DAMPIERRE;39700;1_Tres_sous_dotee
39190;DAMPIERRE;39700;1_Tres_sous_dotee
39191;DARBONNAY;39230;1_Tres_sous_dotee
39192;DENEZIERES;39130;3_intermediaire
39193;LE DESCHAUX;39120;1_Tres_sous_dotee
39194;DESNES;39140;1_Tres_sous_dotee
39196;LES DEUX FAYS;39230;1_Tres_sous_dotee
39197;DIGNA;39190;1_Tres_sous_dotee
39198;DOLE;39100;2_Sous_dotee
39198;DOLE;39100;2_Sous_dotee
39198;DOLE;39100;2_Sous_dotee
39199;DOMBLANS;39210;3_intermediaire
39199;DOMBLANS;39230;3_intermediaire
39200;DOMPIERRE SUR MONT;39270;3_intermediaire
39201;DOUCIER;39130;3_intermediaire
39202;DOURNON;39110;1_Tres_sous_dotee
39203;DOYE;39250;2_Sous_dotee
39204;DRAMELAY;39240;1_Tres_sous_dotee
39205;ECLANS NENON;39700;2_Sous_dotee
39205;ECLANS NENON;39700;2_Sous_dotee
39206;ECLEUX;39600;1_Tres_sous_dotee
39207;ECRILLE;39270;3_intermediaire
39208;ENTRE DEUX MONTS;39150;3_intermediaire
39209;VAL D EPY;39160;1_Tres_sous_dotee
39209;VAL D EPY;39160;1_Tres_sous_dotee
39209;VAL D EPY;39160;1_Tres_sous_dotee
39209;VAL D EPY;39160;1_Tres_sous_dotee
39209;VAL D EPY;39160;1_Tres_sous_dotee
39209;VAL D EPY;39320;1_Tres_sous_dotee
39209;VAL D EPY;39320;1_Tres_sous_dotee
39210;EQUEVILLON;39300;2_Sous_dotee
39211;LES ESSARDS TAIGNEVAUX;39120;1_Tres_sous_dotee
39214;ESSERVAL TARTRE;39250;2_Sous_dotee
39216;ETIVAL;39130;3_intermediaire
39216;ETIVAL;39130;3_intermediaire
39217;L ETOILE;39570;3_intermediaire
39218;ETREPIGNEY;39700;1_Tres_sous_dotee
39219;EVANS;39700;1_Tres_sous_dotee
39220;FALLETANS;39700;2_Sous_dotee
39221;LA FAVIERE;39250;2_Sous_dotee
39222;FAY EN MONTAGNE;39800;1_Tres_sous_dotee
39223;LA FERTE;39600;1_Tres_sous_dotee
39225;LE FIED;39800;1_Tres_sous_dotee
39227;FONCINE LE BAS;39520;3_intermediaire
39228;FONCINE LE HAUT;39460;4_Tres_dotee
39229;FONTAINEBRUX;39140;1_Tres_sous_dotee
39230;FONTENU;39130;2_Sous_dotee
39232;FORT DU PLASNE;39150;3_intermediaire
39233;FOUCHERANS;39100;2_Sous_dotee
39234;FOULENAY;39230;1_Tres_sous_dotee
39235;FRAISANS;39700;1_Tres_sous_dotee
39236;FRANCHEVILLE;39230;1_Tres_sous_dotee
39237;FRAROZ;39250;2_Sous_dotee
39238;FRASNE LES MEULIERES;39290;1_Tres_sous_dotee
39239;LA FRASNEE;39130;3_intermediaire
39240;LE FRASNOIS;39130;3_intermediaire
39241;FREBUANS;39570;3_intermediaire
39244;FRONTENAY;39210;1_Tres_sous_dotee
39245;GATEY;39120;1_Tres_sous_dotee
39246;GENDREY;39350;1_Tres_sous_dotee
39247;GENOD;39240;3_intermediaire
39248;GERAISE;39110;1_Tres_sous_dotee
39249;GERMIGNEY;39380;1_Tres_sous_dotee
39250;GERUGE;39570;3_intermediaire
39251;GEVINGEY;39570;3_intermediaire
39252;GEVRY;39100;3_intermediaire
39253;GIGNY;39320;1_Tres_sous_dotee
39254;GILLOIS;39250;2_Sous_dotee
39255;GIZIA;39190;1_Tres_sous_dotee
39258;GRANDE RIVIERE CHATEAU;39150;3_intermediaire
39258;GRANDE RIVIERE CHATEAU;39150;3_intermediaire
39258;GRANDE RIVIERE CHATEAU;39150;3_intermediaire
39259;GRANGE DE VAIVRE;39600;1_Tres_sous_dotee
39261;GRAYE ET CHARNAY;39320;1_Tres_sous_dotee
39262;GREDISANS;39290;2_Sous_dotee
39263;GROZON;39800;1_Tres_sous_dotee
39265;HAUTECOUR;39130;3_intermediaire
39266;LES HAYS;39120;1_Tres_sous_dotee
39267;IVORY;39110;1_Tres_sous_dotee
39268;IVREY;39110;1_Tres_sous_dotee
39269;JEURRE;39360;3_intermediaire
39270;JOUHE;39100;2_Sous_dotee
39271;LAC DES ROUGES TRUITES;39150;3_intermediaire
39272;LADOYE SUR SEILLE;39210;1_Tres_sous_dotee
39273;MONTLAINSIA;39320;1_Tres_sous_dotee
39273;MONTLAINSIA;39320;1_Tres_sous_dotee
39273;MONTLAINSIA;39320;1_Tres_sous_dotee
39274;LAJOUX;01410;1_Tres_sous_dotee
39274;LAJOUX;39310;1_Tres_sous_dotee
39275;LAMOURA;39310;1_Tres_sous_dotee
39277;LE LARDERET;39300;2_Sous_dotee
39278;LARGILLAY MARSONNAY;39130;3_intermediaire
39279;LARNAUD;39140;1_Tres_sous_dotee
39280;LARRIVOIRE;39360;1_Tres_sous_dotee
39281;LE LATET;39300;2_Sous_dotee
39282;LA LATETTE;39250;2_Sous_dotee
39283;LAVANCIA EPERCY;01590;3_intermediaire
39284;LAVANGEOT;39700;2_Sous_dotee
39285;LAVANS LES DOLE;39700;2_Sous_dotee
39286;LAVANS LES ST CLAUDE;39170;1_Tres_sous_dotee
39286;LAVANS LES ST CLAUDE;39170;1_Tres_sous_dotee
39286;LAVANS LES ST CLAUDE;39170;1_Tres_sous_dotee
39286;LAVANS LES ST CLAUDE;39170;1_Tres_sous_dotee
39288;LAVIGNY;39210;3_intermediaire
39288;LAVIGNY;39210;3_intermediaire
39289;LECT;39260;3_intermediaire
39289;LECT;39260;3_intermediaire
39290;VALZIN EN PETITE MONTAGNE;39240;3_intermediaire
39290;VALZIN EN PETITE MONTAGNE;39240;3_intermediaire
39290;VALZIN EN PETITE MONTAGNE;39240;3_intermediaire
39290;VALZIN EN PETITE MONTAGNE;39240;3_intermediaire
39291;LEMUY;39110;1_Tres_sous_dotee
39292;LENT;39300;2_Sous_dotee
39293;LESCHERES;39170;1_Tres_sous_dotee
39295;LOISIA;39320;1_Tres_sous_dotee
39296;LOMBARD;39230;1_Tres_sous_dotee
39297;LONGCHAUMOIS;39400;3_intermediaire
39298;LONGCOCHON;39250;2_Sous_dotee
39299;LONGWY SUR LE DOUBS;39120;1_Tres_sous_dotee
39300;LONS LE SAUNIER;39000;3_intermediaire
39301;LOULLE;39300;2_Sous_dotee
39302;LOUVATANGE;39350;1_Tres_sous_dotee
39304;LE LOUVEROT;39210;3_intermediaire
39305;LA LOYE;39380;2_Sous_dotee
39306;MACORNAY;39570;3_intermediaire
39307;MAISOD;39260;1_Tres_sous_dotee
39308;MALANGE;39700;2_Sous_dotee
39310;MANTRY;39230;3_intermediaire
39312;MARIGNA SUR VALOUSE;39240;3_intermediaire
39313;MARIGNY;39130;2_Sous_dotee
39314;MARNEZIA;39270;3_intermediaire
39315;MARNOZ;39110;1_Tres_sous_dotee
39317;LA MARRE;39210;1_Tres_sous_dotee
39318;MARTIGNA;39260;3_intermediaire
39319;MATHENAY;39600;1_Tres_sous_dotee
39320;MAYNAL;39190;3_intermediaire
39321;MENETRU LE VIGNOBLE;39210;1_Tres_sous_dotee
39322;MENETRUX EN JOUX;39130;3_intermediaire
39323;MENOTEY;39290;2_Sous_dotee
39324;MERONA;39270;3_intermediaire
39325;MESNAY;39600;1_Tres_sous_dotee
39326;MESNOIS;39130;3_intermediaire
39327;MESSIA SUR SORNE;39570;3_intermediaire
39328;MEUSSIA;39260;1_Tres_sous_dotee
39329;MIEGES;39250;2_Sous_dotee
39329;MIEGES;39250;2_Sous_dotee
39329;MIEGES;39250;2_Sous_dotee
39330;MIERY;39800;1_Tres_sous_dotee
39331;MIGNOVILLARD;39250;2_Sous_dotee
39331;MIGNOVILLARD;39250;2_Sous_dotee
39331;MIGNOVILLARD;39250;2_Sous_dotee
39331;MIGNOVILLARD;39250;2_Sous_dotee
39333;MOIRANS EN MONTAGNE;39260;1_Tres_sous_dotee
39334;MOIRON;39570;3_intermediaire
39335;MOISSEY;39290;1_Tres_sous_dotee
39336;MOLAIN;39800;1_Tres_sous_dotee
39337;MOLAMBOZ;39600;1_Tres_sous_dotee
39338;MOLAY;39500;3_intermediaire
39339;CHASSAL MOLINGES;39360;1_Tres_sous_dotee
39339;CHASSAL MOLINGES;39360;1_Tres_sous_dotee
39342;MONAY;39230;1_Tres_sous_dotee
39343;MONNETAY;39320;1_Tres_sous_dotee
39344;MONNET LA VILLE;39300;2_Sous_dotee
39345;MONNIERES;39100;2_Sous_dotee
39346;MONTAGNA LE RECONDUIT;39160;1_Tres_sous_dotee
39348;MONTAIGU;39570;3_intermediaire
39349;MONTAIN;39210;3_intermediaire
39350;MONTBARREY;39380;2_Sous_dotee
39351;MONTCUSEL;39260;3_intermediaire
39352;MONTEPLAIN;39700;1_Tres_sous_dotee
39353;MONTFLEUR;39320;1_Tres_sous_dotee
39354;MONTHOLIER;39800;1_Tres_sous_dotee
39355;MONTIGNY LES ARSURES;39600;1_Tres_sous_dotee
39356;MONTIGNY SUR L AIN;39300;2_Sous_dotee
39359;MONTMARLON;39110;1_Tres_sous_dotee
39360;MONTMIREY LA VILLE;39290;1_Tres_sous_dotee
39361;MONTMIREY LE CHATEAU;39290;1_Tres_sous_dotee
39362;MONTMOROT;39570;3_intermediaire
39362;MONTMOROT;39570;3_intermediaire
39363;MONTREVEL;39320;1_Tres_sous_dotee
39364;MONTROND;39300;2_Sous_dotee
39365;MONT SOUS VAUDREY;39380;2_Sous_dotee
39366;MONT SUR MONNET;39300;2_Sous_dotee
39367;MORBIER;39400;3_intermediaire
39367;MORBIER;39400;3_intermediaire
39368;HAUTS DE BIENNE;39400;3_intermediaire
39368;HAUTS DE BIENNE;39400;3_intermediaire
39368;HAUTS DE BIENNE;39400;3_intermediaire
39370;MOUCHARD;39330;1_Tres_sous_dotee
39370;MOUCHARD;39330;1_Tres_sous_dotee
39372;MOURNANS CHARBONNY;39250;2_Sous_dotee
39373;LES MOUSSIERES;39310;1_Tres_sous_dotee
39375;MOUTONNE;39270;3_intermediaire
39376;MOUTOUX;39300;2_Sous_dotee
39377;MUTIGNEY;39290;1_Tres_sous_dotee
39378;LES TROIS CHATEAUX;39160;1_Tres_sous_dotee
39378;LES TROIS CHATEAUX;39160;1_Tres_sous_dotee
39378;LES TROIS CHATEAUX;39160;1_Tres_sous_dotee
39378;LES TROIS CHATEAUX;39160;1_Tres_sous_dotee
39379;NANCE;39140;1_Tres_sous_dotee
39380;NANCUISE;39270;3_intermediaire
39381;LES NANS;39300;2_Sous_dotee
39385;NEUBLANS ABERGEMENT;39120;1_Tres_sous_dotee
39385;NEUBLANS ABERGEMENT;39120;1_Tres_sous_dotee
39386;NEUVILLEY;39800;1_Tres_sous_dotee
39387;NEVY LES DOLE;39380;2_Sous_dotee
39388;NEVY SUR SEILLE;39210;3_intermediaire
39389;NEY;39300;2_Sous_dotee
39390;NOGNA;39570;3_intermediaire
39391;NOZEROY;39250;2_Sous_dotee
39392;OFFLANGES;39290;1_Tres_sous_dotee
39393;ONGLIERES;39250;2_Sous_dotee
39394;ONOZ;39270;3_intermediaire
39396;ORCHAMPS;39700;1_Tres_sous_dotee
39397;ORGELET;39270;3_intermediaire
39397;ORGELET;39270;3_intermediaire
39398;OUGNEY;39350;1_Tres_sous_dotee
39399;OUNANS;39380;1_Tres_sous_dotee
39400;OUR;39700;2_Sous_dotee
39401;OUSSIERES;39800;1_Tres_sous_dotee
39402;PAGNEY;39350;1_Tres_sous_dotee
39403;PAGNOZ;39330;1_Tres_sous_dotee
39404;PANNESSIERES;39570;3_intermediaire
39405;PARCEY;39100;2_Sous_dotee
39406;LE PASQUIER;39300;2_Sous_dotee
39407;PASSENANS;39230;1_Tres_sous_dotee
39408;PATORNAY;39130;3_intermediaire
39409;PEINTRE;39290;1_Tres_sous_dotee
39411;PERRIGNY;39570;3_intermediaire
39412;PESEUX;39120;1_Tres_sous_dotee
39413;LA PESSE;39370;1_Tres_sous_dotee
39415;PETIT NOIR;39120;1_Tres_sous_dotee
39418;PICARREAU;39800;1_Tres_sous_dotee
39419;PILLEMOINE;39300;2_Sous_dotee
39420;PIMORIN;39270;1_Tres_sous_dotee
39421;LE PIN;39210;3_intermediaire
39422;PLAINOISEAU;39210;3_intermediaire
39423;PLAISIA;39270;3_intermediaire
39424;LES PLANCHES EN MONTAGNE;39150;3_intermediaire
39424;LES PLANCHES EN MONTAGNE;39150;3_intermediaire
39425;LES PLANCHES PRES ARBOIS;39600;1_Tres_sous_dotee
39426;PLASNE;39210;1_Tres_sous_dotee
39426;PLASNE;39800;1_Tres_sous_dotee
39427;PLENISE;39250;2_Sous_dotee
39428;PLENISETTE;39250;2_Sous_dotee
39429;PLEURE;39120;1_Tres_sous_dotee
39430;PLUMONT;39700;1_Tres_sous_dotee
39431;POIDS DE FIOLE;39570;3_intermediaire
39432;POINTRE;39290;1_Tres_sous_dotee
39434;POLIGNY;39800;1_Tres_sous_dotee
39434;POLIGNY;39800;1_Tres_sous_dotee
39435;PONT DE POITTE;39130;3_intermediaire
39436;PONT D HERY;39110;1_Tres_sous_dotee
39436;PONT D HERY;39110;1_Tres_sous_dotee
39436;PONT D HERY;39110;1_Tres_sous_dotee
39437;PONT DU NAVOY;39300;2_Sous_dotee
39439;PORT LESNEY;39330;1_Tres_sous_dotee
39439;PORT LESNEY;39600;1_Tres_sous_dotee
39441;PREMANON;39220;4_Tres_dotee
39441;PREMANON;39400;4_Tres_dotee
39441;PREMANON;39400;4_Tres_dotee
39443;PRESILLY;39270;3_intermediaire
39444;PRETIN;39110;1_Tres_sous_dotee
39445;PUBLY;39570;3_intermediaire
39446;PUPILLIN;39600;1_Tres_sous_dotee
39447;QUINTIGNY;39570;1_Tres_sous_dotee
39448;RAHON;39120;1_Tres_sous_dotee
39449;RAINANS;39290;2_Sous_dotee
39451;RANCHOT;39700;1_Tres_sous_dotee
39452;RANS;39700;1_Tres_sous_dotee
39453;RAVILLOLES;39170;1_Tres_sous_dotee
39454;RECANOZ;39230;1_Tres_sous_dotee
39455;REITHOUSE;39270;3_intermediaire
39456;RELANS;39140;1_Tres_sous_dotee
39457;LES REPOTS;39140;1_Tres_sous_dotee
39458;REVIGNY;39570;3_intermediaire
39460;LA RIXOUSE;39200;1_Tres_sous_dotee
39461;RIX;39250;2_Sous_dotee
39462;ROCHEFORT SUR NENON;39700;2_Sous_dotee
39463;ROGNA;39360;3_intermediaire
39464;ROMAIN;39350;1_Tres_sous_dotee
39465;ROMANGE;39700;2_Sous_dotee
39466;ROSAY;39190;1_Tres_sous_dotee
39467;ROTALIER;39190;3_intermediaire
39468;ROTHONAY;39270;3_intermediaire
39469;ROUFFANGE;39350;1_Tres_sous_dotee
39470;LES ROUSSES;39220;4_Tres_dotee
39470;LES ROUSSES;39220;4_Tres_dotee
39470;LES ROUSSES;39400;4_Tres_dotee
39470;LES ROUSSES;39400;4_Tres_dotee
39470;LES ROUSSES;39400;4_Tres_dotee
39471;RUFFEY SUR SEILLE;39140;1_Tres_sous_dotee
39472;RYE;39230;1_Tres_sous_dotee
39473;SAFFLOZ;39130;2_Sous_dotee
39475;ST AMOUR;39160;1_Tres_sous_dotee
39476;ST AUBIN;39410;3_intermediaire
39477;ST BARAING;39120;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39478;ST CLAUDE;39200;1_Tres_sous_dotee
39479;ST CYR MONTMALIN;39600;1_Tres_sous_dotee
39479;ST CYR MONTMALIN;39600;1_Tres_sous_dotee
39480;ST DIDIER;39570;3_intermediaire
39481;ST GERMAIN EN MONTAGNE;39300;2_Sous_dotee
39485;VAL SURAN;39320;1_Tres_sous_dotee
39485;VAL SURAN;39320;1_Tres_sous_dotee
39485;VAL SURAN;39320;1_Tres_sous_dotee
39485;VAL SURAN;39320;1_Tres_sous_dotee
39486;ST LAMAIN;39230;1_Tres_sous_dotee
39487;ST LAURENT EN GRANDVAUX;39150;3_intermediaire
39489;ST LOTHAIN;39230;1_Tres_sous_dotee
39490;ST LOUP;39120;1_Tres_sous_dotee
39491;COTEAUX DU LIZON;39170;1_Tres_sous_dotee
39491;COTEAUX DU LIZON;39170;1_Tres_sous_dotee
39492;ST MAUR;39570;3_intermediaire
39493;ST MAURICE CRILLAT;39130;3_intermediaire
39493;ST MAURICE CRILLAT;39130;3_intermediaire
39494;ST PIERRE;39150;3_intermediaire
39495;ST THIEBAUD;39110;1_Tres_sous_dotee
39497;SAIZENAY;39110;1_Tres_sous_dotee
39498;SALANS;39700;1_Tres_sous_dotee
39499;SALIGNEY;39350;1_Tres_sous_dotee
39500;SALINS LES BAINS;39110;1_Tres_sous_dotee
39501;SAMPANS;39100;2_Sous_dotee
39502;SANTANS;39380;2_Sous_dotee
39503;SAPOIS;39300;2_Sous_dotee
39504;SARROGNA;39270;3_intermediaire
39504;SARROGNA;39270;3_intermediaire
39504;SARROGNA;39270;3_intermediaire
39504;SARROGNA;39270;3_intermediaire
39505;SAUGEOT;39130;3_intermediaire
39507;SELIGNEY;39120;1_Tres_sous_dotee
39508;SELLIERES;39230;1_Tres_sous_dotee
